committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M12,202201119474953785,21B,500147877,1555283,ORG,ORGANIZATION,,,THE SBAM PLAN,MI,,,,,INSURANCE,,,2021-11-17 00:00:00,1364.13,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-13 03:34:27.345,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4011220221388442033,GRAND RAPIDS,495448221,OTHER,,2022,SB,4011320221388526790,https://docquery.fec.gov/cgi-bin/fecimg/?202201119474953785,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M12,202201119474953781,21B,500147660,1555283,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2021-11-17 00:00:00,389.47,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-13 03:34:27.343,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4011220221388442033,SOMERVILLE,021443132,OTHER,,2022,SB,4011320221388526779,https://docquery.fec.gov/cgi-bin/fecimg/?202201119474953781,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M12,202201119474953784,21B,500147929,1555283,IND,INDIVIDUAL,,,"RIGNEY, SARAH ANN",MI,,,,,SALARY,,,2021-11-15 00:00:00,1296.38,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-13 03:34:27.345,,,,0.00,RIGNEY,SARAH,ANN,,,,,,,,,Y,,U,F3X,4011220221388442033,DETROIT,482092011,ADMINISTRATIVE,,2022,SB,4011320221388526788,https://docquery.fec.gov/cgi-bin/fecimg/?202201119474953784,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M12,202201119474953783,21B,500147928,1555283,IND,INDIVIDUAL,,,"JOHNSON, DOROTHY G",MI,,,,,SALARY,,,2021-11-15 00:00:00,1326.55,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-13 03:34:27.345,,,,0.00,JOHNSON,DOROTHY,G,,,,,,,,,Y,,U,F3X,4011220221388442033,LANSING,489172055,ADMINISTRATIVE,,2022,SB,4011320221388526785,https://docquery.fec.gov/cgi-bin/fecimg/?202201119474953783,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M12,202201119474953781,21B,500147659,1555283,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2021-11-14 00:00:00,311.82,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-13 03:34:27.343,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4011220221388442033,SOMERVILLE,021443132,OTHER,,2022,SB,4011320221388526778,https://docquery.fec.gov/cgi-bin/fecimg/?202201119474953781,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M12,202201119474953784,21B,500147881,1555283,ORG,ORGANIZATION,,,PAYCHEX,MI,,,,,PAYROLL TAXES,,,2021-11-12 00:00:00,6050.11,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-13 03:34:27.345,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4011220221388442033,NOVI,483773034,OTHER,,2022,SB,4011320221388526787,https://docquery.fec.gov/cgi-bin/fecimg/?202201119474953784,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M12,202201119474953781,21B,500147658,1555283,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2021-11-07 00:00:00,246.72,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-13 03:34:27.343,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4011220221388442033,SOMERVILLE,021443132,OTHER,,2022,SB,4011320221388526777,https://docquery.fec.gov/cgi-bin/fecimg/?202201119474953781,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M12,202201119474953786,30B,500147849,1555283,ORG,ORGANIZATION,,,FAROUGH & ASSOCIATES,MI,,,,,CONSULTING/FUNDRAISING,,,2021-11-03 00:00:00,1000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-13 03:34:27.345,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4011220221388442033,BRIGHTON,481161793,OTHER,,2022,SB,4011320221388526793,https://docquery.fec.gov/cgi-bin/fecimg/?202201119474953786,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888112,30B,500147109,1554784,IND,INDIVIDUAL,,,"SELDEN, GUY",MI,,,,,CONSULTING/FUNDRAISING,,,2021-10-31 00:00:00,2000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.21,,,,0.00,SELDEN,GUY,,,,,,,,,,Y,,U,F3X,4010820221388283044,LANSING,489332313,OTHER,,2022,SB,4011120221388433647,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888112,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888111,30B,500147110,1554784,IND,INDIVIDUAL,,,"RODGERS, ANNETTE M.",MI,,,,,CONSULTING/FUNDRAISING,,,2021-10-31 00:00:00,2000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.21,,,,0.00,RODGERS,ANNETTE,M.,,,,,,,,,Y,,U,F3X,4010820221388283044,BLOOMFIELD HILLS,483022241,OTHER,,2022,SB,4011120221388433646,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888111,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888111,30B,500147108,1554784,IND,INDIVIDUAL,,,"ELLENBURG, JASON C.",MI,,,,,CONSULTING/FUNDRAISING,,,2021-10-31 00:00:00,5000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.21,,,,0.00,ELLENBURG,JASON,C.,,,,,,,,,Y,,U,F3X,4010820221388283044,ROYAL OAK,480673271,OTHER,,2022,SB,4011120221388433644,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888111,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888109,21B,500147134,1554784,IND,INDIVIDUAL,,,"WILLIAMS, CINNAMON",MI,,,,,SALARY,,,2021-10-31 00:00:00,1597.73,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,WILLIAMS,CINNAMON,,,,,,,,,,Y,,U,F3X,4010820221388283044,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4011120221388433640,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888109,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888108,21B,500147133,1554784,IND,INDIVIDUAL,,,"RIGNEY, SARAH ANN",MI,,,,,SALARY,,,2021-10-31 00:00:00,1371.39,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,RIGNEY,SARAH,ANN,,,,,,,,,Y,,U,F3X,4010820221388283044,DETROIT,482092011,ADMINISTRATIVE,,2022,SB,4011120221388433637,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888108,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888107,21B,500147047,1554784,ORG,ORGANIZATION,,,PAYCHEX,MI,,,,,PAYROLL TAXES,,,2021-10-31 00:00:00,1685.37,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,NOVI,483773034,OTHER,,2022,SB,4011120221388433634,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888107,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888107,21B,500147132,1554784,IND,INDIVIDUAL,,,"JOHNSON, DOROTHY G",MI,,,,,SALARY,,,2021-10-31 00:00:00,1401.56,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,,,0.00,JOHNSON,DOROTHY,G,,,,,,,,,Y,,U,F3X,4010820221388283044,LANSING,489172055,ADMINISTRATIVE,,2022,SB,4011120221388433632,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888107,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888104,21B,500146767,1554784,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2021-10-31 00:00:00,309.06,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,SOMERVILLE,021443132,OTHER,,2022,SB,4011120221388433623,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888104,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888106,21B,6535507I,1554784,PTY,POLITICAL PARTY COMMITTEE,C00010603,C00010603,DEMOCRATIC NATIONAL COMMITTEE,DC,,,,,ON-LINE VOTER FILE ACCESS,,,2021-10-30 00:00:00,2941.17,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,6535507,SA11B,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,WASHINGTON,200034024,OTHER,* IN-KIND RECEIVED,2022,SB,4011120221388433630,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888106,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888103,21B,500146671,1554784,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2021-10-24 00:00:00,254.03,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.204,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,SOMERVILLE,021443132,OTHER,,2022,SB,4011120221388433622,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888103,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888109,21B,500147017,1554784,ORG,ORGANIZATION,,,THE SBAM PLAN,MI,,,,,INSURANCE,,,2021-10-20 00:00:00,1363.98,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,GRAND RAPIDS,495448221,OTHER,,2022,SB,4011120221388433638,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888109,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888105,21B,500148368,1554784,ORG,ORGANIZATION,,,THE MOWTOWN BISTRO,MI,,,,,CATERING,X,,2021-10-20 00:00:00,2550.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,500148367,SB21B,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,DETROIT,482072614,FUNDRAISING,*,2022,SB,4011120221388433628,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888105,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888105,21B,500148367,1554784,ORG,ORGANIZATION,,,CAPITOL NATIONAL BANK,MI,,,,,CREDIT CARD - SEE DETAILS,,,2021-10-20 00:00:00,2550.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,LANSING,489331320,OTHER,,2022,SB,4011120221388433627,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888105,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888103,21B,500146670,1554784,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2021-10-18 00:00:00,220.04,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.204,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,SOMERVILLE,021443132,OTHER,,2022,SB,4011120221388433621,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888103,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888109,21B,500147088,1554784,IND,INDIVIDUAL,,,"WILLIAMS, CINNAMON",MI,,,,,SALARY,,,2021-10-15 00:00:00,1522.74,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,WILLIAMS,CINNAMON,,,,,,,,,,Y,,U,F3X,4010820221388283044,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4011120221388433639,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888109,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888108,21B,500147087,1554784,IND,INDIVIDUAL,,,"RIGNEY, SARAH ANN",MI,,,,,SALARY,,,2021-10-15 00:00:00,1296.37,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,RIGNEY,SARAH,ANN,,,,,,,,,Y,,U,F3X,4010820221388283044,DETROIT,482092011,ADMINISTRATIVE,,2022,SB,4011120221388433636,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888108,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888107,21B,500147046,1554784,ORG,ORGANIZATION,,,PAYCHEX,MI,,,,,PAYROLL TAXES,,,2021-10-15 00:00:00,1721.78,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,NOVI,483773034,OTHER,,2022,SB,4011120221388433633,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888107,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888106,21B,500147086,1554784,IND,INDIVIDUAL,,,"JOHNSON, DOROTHY G",MI,,,,,SALARY,,,2021-10-15 00:00:00,1326.54,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,,,0.00,JOHNSON,DOROTHY,G,,,,,,,,,Y,,U,F3X,4010820221388283044,LANSING,489172055,ADMINISTRATIVE,,2022,SB,4011120221388433631,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888106,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888105,21B,500147085,1554784,IND,INDIVIDUAL,,,"BERGSTROM, MARTIN",MI,,,,,SALARY,,,2021-10-15 00:00:00,167.06,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,,,0.00,BERGSTROM,MARTIN,,,,,,,,,,Y,,U,F3X,4010820221388283044,DETROIT,482082217,ADMINISTRATIVE,,2022,SB,4011120221388433626,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888105,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888110,28A,500146462,1554784,IND,INDIVIDUAL,,,"TONG, RICHARD",WA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-10-14 00:00:00,16.67,,,,,,,,,,,,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.21,,,,0.00,TONG,RICHARD,,,,,,,,,,Y,,U,F3X,4010820221388283044,SEATTLE,981123241,REFUNDS,,2022,SB,4011120221388433643,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888110,Refunds of Contributions Made to Individuals/Persons Other Than Political Committees,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888110,28A,500146461,1554784,IND,INDIVIDUAL,,,"TONG, RICHARD",WA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-10-14 00:00:00,2500.00,,,,,,,,,,,,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,TONG,RICHARD,,,,,,,,,,Y,,U,F3X,4010820221388283044,SEATTLE,981123241,REFUNDS,,2022,SB,4011120221388433642,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888110,Refunds of Contributions Made to Individuals/Persons Other Than Political Committees,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888110,28A,500146463,1554784,IND,INDIVIDUAL,,,"BEDA, JOE",WA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-10-14 00:00:00,10000.00,,,,,,,,,,,,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,BEDA,JOE,,,,,,,,,,Y,,U,F3X,4010820221388283044,SEATTLE,981123536,REFUNDS,,2022,SB,4011120221388433641,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888110,Refunds of Contributions Made to Individuals/Persons Other Than Political Committees,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888103,21B,500146669,1554784,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2021-10-07 00:00:00,213.47,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.204,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,SOMERVILLE,021443132,OTHER,,2022,SB,4011120221388433620,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888103,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888111,30B,500147019,1554784,ORG,ORGANIZATION,,,FAROUGH & ASSOCIATES,MI,,,,,CONSULTING/FUNDRAISING,,,2021-10-06 00:00:00,1000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.21,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,BRIGHTON,481161793,OTHER,,2022,SB,4011120221388433645,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888111,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888108,21B,500147036,1554784,ORG,ORGANIZATION,,,PRINCIPAL FINANCIAL GROUP,IA,,,,,INSURANCE,,,2021-10-06 00:00:00,58.26,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.209,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,DES MOINES,503063416,OTHER,,2022,SB,4011120221388433635,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888108,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888106,21B,6549070I,1554784,PTY,POLITICAL PARTY COMMITTEE,C00010603,C00010603,DEMOCRATIC NATIONAL COMMITTEE,DC,,,,,COMPUTER EQUIPMENT,,,2021-10-05 00:00:00,452.94,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,6549070,SA11B,0.00,,,,,,,,,,,,Y,,U,F3X,4010820221388283044,WASHINGTON,200034024,OTHER,* IN-KIND RECEIVED,2022,SB,4011120221388433629,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888106,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888104,21B,500147027,1554784,IND,INDIVIDUAL,,,"ARREGUIN, TAMI",MI,,,,,CONSULTING/FUNDRAISING,,,2021-10-04 00:00:00,1000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,,,0.00,ARREGUIN,TAMI,,,,,,,,,,Y,,U,F3X,4010820221388283044,DETROIT,482161412,OTHER,,2022,SB,4011120221388433625,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888104,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M11,202201079474888104,21B,500147026,1554784,IND,INDIVIDUAL,,,"ARREGUIN, TAMI",MI,,,,,CONSULTING/FUNDRAISING,,,2021-10-04 00:00:00,1000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-11 03:35:11.208,,,,0.00,ARREGUIN,TAMI,,,,,,,,,,Y,,U,F3X,4010820221388283044,DETROIT,482161412,OTHER,,2022,SB,4011120221388433624,https://docquery.fec.gov/cgi-bin/fecimg/?202201079474888104,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M10,202110219468313267,30B,500145642,1546287,IND,INDIVIDUAL,,,"SELDEN, GUY",MI,,,,,CONSULTING/FUNDRAISING,,,2021-09-30 00:00:00,2000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-11-03 03:56:20.167,,,,0.00,SELDEN,GUY,,,,,,,,,,Y,,U,F3X,4102220211374586069,LANSING,489332313,OTHER,,2022,SB,4110320211376969094,https://docquery.fec.gov/cgi-bin/fecimg/?202110219468313267,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M10,202110219468313267,30B,500145643,1546287,IND,INDIVIDUAL,,,"RODGERS, ANNETTE M.",MI,,,,,CONSULTING/FUNDRAISING,,,2021-09-30 00:00:00,2000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-11-03 03:56:20.167,,,,0.00,RODGERS,ANNETTE,M.,,,,,,,,,Y,,U,F3X,4102220211374586069,BLOOMFIELD HILLS,483022241,OTHER,,2022,SB,4110320211376969093,https://docquery.fec.gov/cgi-bin/fecimg/?202110219468313267,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M10,202110219468313266,30B,500145710,1546287,ORG,ORGANIZATION,,,PAYCHEX,MI,,,,,PAYROLL TAXES,,,2021-09-30 00:00:00,4814.99,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-11-03 03:56:20.167,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102220211374586069,NOVI,483773034,OTHER,,2022,SB,4110320211376969092,https://docquery.fec.gov/cgi-bin/fecimg/?202110219468313266,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M10,202110219468313266,30B,500145641,1546287,IND,INDIVIDUAL,,,"ELLENBURG, JASON C.",MI,,,,,CONSULTING/FUNDRAISING,,,2021-09-30 00:00:00,5000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-11-03 03:56:20.167,,,,0.00,ELLENBURG,JASON,C.,,,,,,,,,Y,,U,F3X,4102220211374586069,ROYAL OAK,480673271,OTHER,,2022,SB,4110320211376969090,https://docquery.fec.gov/cgi-bin/fecimg/?202110219468313266,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2021,M10,202110219468313265,28C,500145286,1546287,PAC,POLITICAL ACTION COMMITTEE,C00433680,C00433680,TREASURE STATE PAC,MT,,,22Z,CONTRIBUTION REFUND TO CANDIDATE/COMMITTEE,CONTRIBUTION REFUND,,,2021-09-30 00:00:00,2500.00,,,,,,,,,,,,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-11-03 03:56:20.167,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102220211374586069,MISSOULA,598023222,REFUNDS,,2022,SB,4110320211376969089,https://docquery.fec.gov/cgi-bin/fecimg/?202110219468313265,Refunds of Contributions to Other Political Committees,,,,,,
